stn,wban,date,year,mo,da,temp,count_temp,dewp,count_dewp,slp,count_slp,stp,count_stp,visib,count_visib,wdsp,count_wdsp,mxpsd,gust,max,flag_max,min,flag_min,prcp,flag_prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
283820,99999,2020-03-09,2020,03,09,26.1,8,23.9,8,1018.2,8,11.2,8,8.5,8,6.6,8,9.7,999.9,32.9,,10.2,*,0.03,F,19.3,1,1,1,0,0,11100
340030,99999,2020-01-08,2020,01,08,27.2,8,24.1,8,1027.9,8,996.3,8,10.1,8,3.9,7,5.8,999.9,30.6,,20.3,,0.0,F,0.4,1,0,1,0,0,10100
340980,99999,2020-03-16,2020,03,16,31.7,8,26.2,8,1017.6,8,13.0,8,6.2,8,8.3,8,11.7,999.9,38.5,,25.5,,0.0,F,999.9,1,0,1,0,0,10100
408530,99999,2020-07-24,2020,07,24,75.8,8,46.0,8,997.5,8,774.4,8,6.6,7,8.5,5,19.4,999.9,90.3,,59.0,*,0.06,G,999.9,1,0,1,1,0,10110
407620,99999,2020-04-12,2020,04,12,51.5,8,46.6,8,1012.3,8,853.7,8,6.0,8,8.3,4,9.7,999.9,58.8,,45.7,*,0.44,G,999.9,1,0,1,0,0,10100
426930,99999,2020-03-14,2020,03,14,66.8,8,66.0,8,1013.5,8,945.2,8,2.2,8,0.7,8,1.9,999.9,69.8,*,65.1,*,1.54,G,999.9,1,0,1,1,0,10110
222130,99999,2020-04-28,2020,04,28,30.9,8,22.0,8,1012.7,8,995.8,8,19.4,8,3.9,5,5.8,999.9,37.6,,22.8,*,0.0,F,29.5,1,1,1,0,0,11100
220030,99999,2020-10-16,2020,10,16,36.2,8,27.7,8,1010.9,8,9.9,8,18.3,8,13.8,8,25.3,999.9,37.9,,33.3,*,0.16,F,999.9,1,1,1,0,0,11100
229830,99999,2020-01-14,2020,01,14,29.1,8,26.3,8,1006.2,8,995.7,8,16.0,8,4.1,8,5.8,999.9,31.3,*,23.9,,0.1,F,17.3,1,1,1,0,0,11100
231120,99999,2020-11-10,2020,11,10,28.0,8,19.5,8,995.5,8,994.7,8,11.7,8,18.2,8,25.3,999.9,30.7,*,20.8,*,0.01,E,999.9,1,1,1,0,0,11100
227490,99999,2020-04-27,2020,04,27,33.8,8,27.7,8,1004.4,8,992.0,8,12.4,8,3.2,6,5.8,999.9,44.8,,24.6,,0.03,F,0.4,1,0,1,0,0,10100
237340,99999,2020-04-03,2020,04,03,32.5,8,21.1,8,1009.7,8,0.6,8,12.4,8,3.3,7,5.8,999.9,40.3,,24.1,,0.0,F,30.7,1,0,1,0,0,10100
226710,99999,2020-05-14,2020,05,14,41.1,8,29.8,8,1003.5,8,995.8,8,17.9,8,7,8,9.7,999.9,51.3,,32.4,,0.2,F,999.9,1,1,1,0,0,11100
250510,99999,2020-09-18,2020,09,18,37.2,8,30.9,8,1010.5,8,9.8,8,12.4,8,5.6,8,7.8,999.9,39.4,,34.5,,0.0,H,999.9,1,0,1,0,0,10100
263590,99999,2020-04-29,2020,04,29,39.3,8,33.8,8,1003.9,8,991.3,8,12.4,8,5.8,8,9.7,999.9,45.9,,32.0,*,0.15,F,999.9,1,0,1,0,0,10100
271130,99999,2020-04-19,2020,04,19,37.4,8,28.8,8,1011.8,8,997.3,8,6.2,8,3.9,6,5.8,999.9,46.8,,30.4,,0.01,F,999.9,1,0,1,0,0,10100
288250,99999,2020-10-26,2020,10,26,35.2,8,27.3,8,1012.0,8,994.9,8,5.7,8,8.7,8,9.7,999.9,43.0,*,31.3,*,0.55,F,999.9,1,1,1,0,0,11100
279620,99999,2020-04-23,2020,04,23,36.7,8,24.7,8,1007.4,8,986.6,8,6.2,8,6.6,8,11.7,999.9,45.3,,30.0,,0.02,F,999.9,1,0,1,0,0,10100
324770,99999,2020-11-24,2020,11,24,23.2,8,21.6,8,994.0,8,990.9,8,5.3,8,3.9,8,7.8,999.9,25.9,,12.2,,0.28,F,17.3,1,1,1,0,0,11100
387250,99999,2020-06-08,2020,06,08,46.0,8,44.0,8,9999.9,0,999.9,0,8.5,6,999.9,0,999.9,999.9,52.5,,41.4,*,1.26,F,999.9,1,0,1,0,0,10100
420790,99999,2020-02-29,2020,02,29,54.3,8,48.8,8,9999.9,0,917.3,8,1.2,8,0.8,8,1.9,999.9,72.9,,45.7,*,0.04,G,999.9,1,0,1,1,0,10110
421820,99999,2020-05-29,2020,05,29,83.2,8,72.3,8,1002.7,8,999.9,0,1.4,8,5.7,8,8,999.9,104.5,,72.7,,0.0,G,999.9,1,0,1,1,0,10110
425590,99999,2020-06-19,2020,06,19,85.5,8,76.0,8,999.0,8,999.9,0,1.9,8,4.2,8,8,999.9,99.7,*,75.2,*,1.34,E,999.9,1,0,1,1,0,10110
442720,99999,2020-06-07,2020,06,07,40.3,8,30.1,8,1017.6,8,819.1,8,13.0,6,6.8,8,9.7,999.9,47.8,,34.7,*,0.11,F,999.9,1,1,1,0,0,11100
543370,99999,2020-10-27,2020,10,27,48.3,8,25.5,8,1025.5,8,17.3,8,12.7,8,2.8,7,3.9,999.9,62.8,,35.2,,0.0,G,999.9,1,0,1,0,0,10100
589110,99999,2020-06-02,2020,06,02,76.6,8,74.4,8,1008.7,8,973.4,8,10.3,8,2.2,8,6.2,13.8,86.0,,71.6,,0.61,G,999.9,1,0,1,0,0,10100
596320,99999,2020-08-31,2020,08,31,86.2,8,77.4,8,1006.7,8,1.0,8,5.4,8,3.4,8,4.9,14.6,98.1,,78.4,,0.06,G,999.9,1,0,1,0,0,10100
967910,99999,2020-11-15,2020,11,15,86.0,8,74.5,8,1009.5,8,4.5,8,6.0,8,1.9,8,4.1,999.9,95.9,,78.1,,0.0,B,999.9,1,0,1,1,0,10110
204710,99999,2020-10-04,2020,10,04,33.2,8,30.4,8,999.7,7,998.1,7,4.7,8,22.8,8,29.1,999.9,34.9,,31.1,,0.08,F,0.8,1,1,1,0,0,11100
229810,99999,2020-04-24,2020,04,24,28.5,8,18.4,8,998.9,8,986.6,8,6.2,8,6.4,7,9.7,999.9,34.5,,23.5,,0.0,F,999.9,1,0,1,0,0,10100
236620,99999,2020-04-25,2020,04,25,34.5,8,24.6,8,1005.4,8,1.1,8,16.8,8,5.1,8,11.7,999.9,43.2,,27.3,,0.28,F,1.2,1,1,1,0,0,11100
272770,99999,2020-01-14,2020,01,14,31.8,8,24.2,8,1012.8,8,995.8,8,12.4,8,5.6,8,5.8,999.9,32.9,,30.9,,0.0,F,3.9,1,1,1,0,0,11100
286210,99999,2020-04-19,2020,04,19,42.3,8,28.9,8,1016.6,8,993.8,8,10.1,8,4.4,8,5.8,999.9,50.0,,34.2,,0.0,F,999.9,1,0,1,0,0,10100
292310,99999,2020-07-20,2020,07,20,68.1,8,59.7,8,1001.8,8,993.0,8,9.6,8,5.1,8,7.8,999.9,77.4,,59.9,*,0.29,F,999.9,1,0,1,1,0,10110
298690,99999,2020-03-29,2020,03,29,33.7,8,19.7,8,1025.2,8,988.0,8,11.2,5,4.6,8,5.8,999.9,39.6,,26.8,,0.0,E,0.4,1,1,1,0,0,11100
314180,99999,2020-10-13,2020,10,13,35.6,8,14.6,8,1009.0,8,984.2,8,31.1,8,4.2,7,7.8,999.9,46.0,,27.3,,0.0,F,999.9,1,0,1,0,0,10100
421310,99999,2020-02-20,2020,02,20,67.0,8,56.4,8,1011.9,8,999.9,0,2.0,8,4.4,8,7,999.9,80.6,,55.4,,0.04,E,999.9,1,0,1,1,0,10110
432200,99999,2020-08-01,2020,08,01,83.7,8,78.4,8,1003.1,8,2.4,8,3.9,8,0.7,8,1.9,999.9,93.7,,77.7,,0.04,G,999.9,1,0,1,1,0,10110
425590,99999,2020-06-20,2020,06,20,83.9,8,75.2,8,1000.7,8,999.9,0,2.5,8,2.2,8,4.1,999.9,94.6,*,71.6,,99.99,,999.9,1,0,1,1,0,10110
442130,99999,2020-10-01,2020,10,01,29.4,8,27.1,8,1027.4,8,879.6,8,19.4,7,999.9,0,999.9,999.9,39.4,,19.9,*,0.24,E,999.9,1,1,1,0,0,11100
484640,99999,2020-11-17,2020,11,17,81.1,8,74.1,8,1010.9,8,9.6,8,6.1,8,2.8,8,6,999.9,90.9,,71.8,,0.0,I,999.9,1,1,1,1,1,1
533910,99999,2020-08-09,2020,08,09,60.2,8,50.3,8,1000.1,8,841.0,8,17.0,8,6.1,7,11.7,14.8,79.0,,50.7,,0.19,G,999.9,1,0,1,0,0,10100
535290,99999,2020-09-12,2020,09,12,64.8,8,53.0,8,1014.4,8,863.8,8,16.7,8,5.1,8,9.7,999.9,75.4,,48.9,,0.22,G,999.9,1,0,1,0,0,10100
544230,99999,2020-06-24,2020,06,24,74.0,8,62.5,8,1002.5,8,954.9,8,7.1,8,3.2,8,7.4,22.5,90.3,,63.0,,0.72,G,999.9,1,0,1,0,0,10100
572450,99999,2020-04-03,2020,04,03,51.9,8,49.5,8,1026.4,8,991.1,8,4.7,8,1.1,8,1.9,999.9,54.7,,49.6,,0.04,G,999.9,1,0,1,0,0,10100
596630,99999,2020-05-30,2020,05,30,80.8,8,77.9,8,1010.4,8,0.0,8,11.5,8,3.2,8,3.9,999.9,85.8,,77.5,,0.77,G,999.9,1,0,1,0,0,10100
653190,99999,2020-06-23,2020,06,23,79.2,8,72.9,8,1009.5,8,962.3,8,6.2,8,4,8,9.9,999.9,89.6,,73.8,,0.94,E,999.9,1,1,0,1,0,11010
471315,99999,2020-04-17,2020,04,17,52.6,9,49.0,9,1013.7,7,999.9,0,5.9,9,4.4,7,8,999.9,59.0,*,48.2,*,99.99,,999.9,1,0,1,1,0,10110
171001,99999,2020-05-01,2020,05,01,64.8,9,46.0,9,9999.9,0,999.9,0,5.9,9,5.4,9,19,32.1,69.8,*,60.8,*,99.99,,999.9,1,0,1,1,0,10110
029420,99999,2020-04-24,2020,04,24,38.3,9,27.4,9,1005.2,9,990.3,9,24.9,9,6.9,9,13.6,999.9,45.1,*,28.0,*,0.0,G,999.9,1,0,1,0,0,10100
888910,99999,2020-01-09,2020,01,09,53.6,9,45.6,9,9999.9,0,999.9,0,6.2,9,7.7,9,13,999.9,59.0,*,50.0,*,99.99,,999.9,1,0,1,1,0,10110
038060,99999,2020-02-10,2020,02,10,45.6,9,41.4,9,9999.9,0,999.9,0,5.5,9,25.2,9,35,48.0,48.2,*,42.8,*,99.99,,999.9,1,1,1,1,0,11110
170990,99999,2020-05-01,2020,05,01,51.7,9,41.3,9,9999.9,0,999.9,0,8.3,9,7.1,9,22,35.0,59.7,,40.6,*,0.16,F,999.9,1,1,0,1,0,11010
722164,53949,2020-01-11,2020,01,11,39.1,9,39.1,9,9999.9,0,985.4,9,7.6,9,14.8,9,21,28.9,48.6,*,31.5,*,0.57,A,999.9,1,1,0,1,0,11010
726392,00424,2020-09-08,2020,09,08,29.1,10,27.3,10,9999.9,0,682.2,10,0.7,10,7.2,9,12,18.1,33.8,*,24.8,*,99.99,,999.9,1,1,0,1,0,11010
643800,99999,2020-09-28,2020,09,28,72.9,10,64.4,10,9999.9,0,843.5,4,6.2,10,3.2,10,9.9,999.9,78.8,,63.5,,0.03,G,999.9,1,0,1,1,0,10110
031394,99999,2020-02-10,2020,02,10,39.2,10,34.9,10,9999.9,0,999.9,0,5.7,10,29.4,10,35.9,52.1,41.0,*,35.6,*,99.99,,999.9,1,0,1,1,0,10110
101935,99999,2020-02-26,2020,02,26,39.9,10,32.9,10,9999.9,0,999.9,0,6.2,10,12.8,10,15,999.9,41.0,*,39.2,*,99.99,,999.9,1,0,1,0,0,10100
725564,04924,2020-11-10,2020,11,10,32.5,10,29.9,10,9999.9,0,969.5,10,7.0,10,7.1,10,15,22.9,34.3,*,29.8,*,99.99,,999.9,1,1,0,1,0,11010
651230,99999,2020-07-23,2020,07,23,78.7,10,74.1,10,1010.9,8,7.4,8,6.1,10,5.7,10,13,999.9,84.7,*,74.8,,0.31,E,999.9,1,0,1,1,0,10110
477350,99999,2020-03-16,2020,03,16,51.4,10,32.5,10,9999.9,0,999.9,0,6.2,10,7.5,10,11.1,17.1,53.6,*,46.4,*,99.99,,999.9,1,0,0,1,1,10011
837030,99999,2020-05-12,2020,05,12,62.6,10,9999.9,0,9999.9,0,999.9,0,5.0,10,9.2,10,12,999.9,71.6,*,9999.9,,99.99,,999.9,1,1,0,1,0,11010
407805,99999,2020-04-24,2020,04,24,69.0,10,47.6,10,1006.9,8,882.7,8,5.6,10,6.3,8,19,35.0,79.7,,55.6,,0.0,G,999.9,1,0,1,1,0,10110
643830,99999,2020-01-18,2020,01,18,68.4,10,61.8,10,9999.9,0,999.9,0,4.7,10,0,10,999.9,999.9,77.5,,60.8,,0.03,A,999.9,1,0,1,1,0,10110
170700,99999,2020-06-12,2020,06,12,67.2,10,51.1,10,1006.2,10,922.8,10,8.7,10,0,10,999.9,999.9,72.3,*,51.3,,0.08,G,999.9,1,0,1,1,0,10110
876430,99999,2020-08-19,2020,08,19,43.8,10,31.9,10,1025.6,10,4.9,10,8.9,10,14,10,18.1,999.9,59.5,,30.0,,0.0,B,999.9,1,0,1,0,0,10100
421820,99999,2020-08-17,2020,08,17,86.7,10,82.8,10,997.7,7,999.9,0,1.2,10,4.4,10,7,999.9,97.7,,82.8,,0.0,G,999.9,1,0,1,1,0,10110
421810,99999,2020-08-01,2020,08,01,84.6,10,79.3,10,1001.3,8,999.9,0,1.1,10,7.2,10,999.9,999.9,95.0,,80.6,*,0.0,G,999.9,1,0,1,1,0,10110
643800,99999,2020-10-10,2020,10,10,73.6,10,64.4,10,9999.9,0,843.9,4,6.2,10,1.6,10,9.9,999.9,79.7,,60.8,,0.08,G,999.9,1,0,1,1,0,10110
170990,99999,2020-05-24,2020,05,24,59.9,10,46.2,10,9999.9,0,999.9,0,7.5,10,6.7,10,22.9,34.0,67.5,,41.7,,0.2,F,999.9,1,0,1,1,0,10110
645500,99999,2020-02-10,2020,02,10,86.1,10,77.3,9,9999.9,0,999.9,0,6.5,10,0,4,999.9,999.9,95.0,*,72.5,,99.99,,999.9,1,0,1,1,0,10110
783841,99999,2020-08-07,2020,08,07,88.4,10,78.4,10,9999.9,0,999.9,0,8.7,10,6.8,10,11.1,999.9,91.4,,79.2,,0.0,G,999.9,1,1,1,1,1,1
787240,99999,2020-10-03,2020,10,03,83.2,10,78.2,9,9999.9,0,999.9,0,5.5,10,1.6,10,12,999.9,89.6,,73.8,,0.22,G,999.9,1,0,0,1,1,10011
173800,99999,2020-02-06,2020,02,06,54.5,10,44.8,10,1007.1,10,989.0,10,11.7,10,7.9,10,9.9,19.0,57.2,*,51.8,*,0.71,G,0.4,1,0,1,0,0,10100
787670,99999,2020-09-28,2020,09,28,81.6,10,73.3,10,9999.9,0,999.9,0,7.1,10,6.8,10,14,999.9,87.3,,68.2,,99.99,,999.9,1,0,1,1,0,10110
133780,99999,2020-05-01,2020,05,01,41.1,10,40.5,10,9999.9,0,823.3,10,13.7,10,5.4,10,7.8,999.9,46.6,,38.1,,0.09,G,999.9,1,0,1,0,0,10100
407806,99999,2020-04-01,2020,04,01,47.2,10,37.4,10,1012.6,8,824.0,8,5.7,10,7.4,10,13.6,999.9,54.7,,38.3,,0.0,G,999.9,1,0,1,1,0,10110
030180,99999,2020-02-27,2020,02,27,41.7,10,33.6,10,9999.9,0,999.9,0,6.2,10,14.5,10,18.1,27.0,44.6,*,39.2,*,99.99,,999.9,1,0,1,0,0,10100
170460,99999,2020-09-22,2020,09,22,59.8,10,45.4,10,9999.9,0,822.6,10,11.6,10,2.2,10,5.1,999.9,63.7,*,46.8,,0.09,G,999.9,1,0,1,1,0,10110
643800,99999,2020-03-08,2020,03,08,75.0,10,63.9,10,9999.9,0,844.7,4,6.2,10,5.6,10,9.9,999.9,80.6,*,63.5,,0.04,G,999.9,1,0,0,1,1,10011
652500,99999,2020-07-13,2020,07,13,76.9,10,73.5,10,1012.9,6,9.6,6,3.9,10,1.3,8,6,999.9,86.4,*,71.6,*,0.55,E,999.9,1,0,1,0,0,10100
647530,99999,2020-03-10,2020,03,10,83.7,10,9999.9,0,9999.9,0,981.8,4,3.2,10,15.8,10,19,999.9,93.2,*,68.7,,99.99,,999.9,1,0,1,0,0,10100
701045,26649,2020-11-07,2020,11,07,26.2,10,25.9,10,9999.9,0,965.7,10,4.3,10,20.6,10,34,39.0,30.2,*,23.0,*,99.99,,999.9,1,1,0,1,0,11010
686180,99999,2020-08-29,2020,08,29,39.4,10,37.3,10,9999.9,0,906.7,6,11.9,7,10.1,10,15.9,999.9,53.8,,34.3,,0.31,G,999.9,1,0,1,0,0,10100
645600,99999,2020-05-18,2020,05,18,76.8,10,74.2,9,9999.9,0,999.9,0,5.5,10,999.9,0,999.9,999.9,82.4,*,72.1,*,99.99,,999.9,1,1,0,1,0,11010
985260,99999,2020-10-25,2020,10,25,79.6,11,76.1,11,1006.4,11,998.7,9,11.0,11,4.4,11,7.8,999.9,84.6,*,77.0,*,3.78,B,999.9,1,0,1,1,0,10110
145370,99999,2020-08-14,2020,08,14,78.8,11,67.3,11,1011.9,11,994.0,11,10.7,11,3,11,3.9,999.9,88.5,,64.8,,0.0,G,999.9,1,0,1,1,0,10110
146400,99999,2020-02-04,2020,02,04,46.6,11,42.0,11,9999.9,0,921.3,11,5.9,11,8.5,11,17.5,999.9,52.3,*,37.0,*,0.0,G,999.9,1,1,0,1,0,11010
145370,99999,2020-06-18,2020,06,18,70.6,11,60.2,11,1009.2,11,991.0,11,11.9,11,1.7,9,7.8,999.9,79.9,*,54.7,,0.0,G,999.9,1,0,1,1,0,10110
160595,99999,2020-08-28,2020,08,28,76.3,11,67.3,11,9999.9,0,999.9,0,5.6,11,2.7,11,8.9,26.0,82.4,*,66.2,*,99.99,,999.9,1,0,1,1,0,10110
788461,99999,2020-08-02,2020,08,02,83.2,11,75.4,11,9999.9,0,999.9,0,6.2,11,7.2,11,8.9,999.9,84.2,*,80.6,*,0.0,I,999.9,1,1,1,1,1,1
031394,99999,2020-02-12,2020,02,12,38.5,11,34.5,11,9999.9,0,999.9,0,5.9,11,22.2,11,31.1,45.1,42.8,*,35.6,*,99.99,,999.9,1,0,1,0,0,10100
160450,99999,2020-05-11,2020,05,11,59.3,11,55.1,11,9999.9,0,999.9,0,3.5,11,8.6,11,15,999.9,64.4,*,55.4,*,99.99,,999.9,1,0,1,1,0,10110
146400,99999,2020-06-03,2020,06,03,58.2,11,51.2,11,9999.9,0,928.1,11,9.7,11,3,11,5.8,999.9,68.4,,39.9,,0.0,G,999.9,1,0,1,1,0,10110
401761,99999,2020-03-20,2020,03,20,48.7,11,44.8,11,9999.9,0,999.9,0,5.3,11,4.8,11,12,999.9,53.6,*,46.4,*,99.99,,999.9,1,0,1,0,0,10100
145370,99999,2020-09-25,2020,09,25,67.3,11,60.5,11,998.6,11,980.6,11,11.5,11,3.7,10,7.8,999.9,80.1,,55.0,,0.0,G,999.9,1,0,1,1,0,10110
271130,99999,2020-04-27,2020,04,27,38.1,11,27.0,11,1005.3,7,990.8,7,6.2,11,3.3,10,5.8,999.9,49.1,,28.0,,0.03,F,999.9,1,1,1,0,0,11100
788461,99999,2020-10-13,2020,10,13,82.6,11,77.0,11,9999.9,0,999.9,0,6.2,11,9.6,11,11.1,999.9,84.2,*,80.6,*,0.0,I,999.9,1,1,1,1,1,1
875960,99999,2020-04-24,2020,04,24,64.4,11,62.9,11,1007.4,11,4.8,11,5.0,11,9.3,11,14,999.9,72.5,,62.6,*,0.03,G,999.9,1,0,1,1,0,10110
407290,99999,2020-04-24,2020,04,24,50.3,11,46.3,11,1008.2,8,829.1,8,6.0,11,4.3,10,9.9,999.9,67.5,,44.6,,0.79,G,999.9,1,0,1,1,0,10110
171001,99999,2020-06-19,2020,06,19,76.7,11,52.6,11,9999.9,0,999.9,0,6.2,11,7.6,11,9.9,999.9,84.2,*,64.4,*,99.99,,999.9,1,0,1,1,0,10110
171001,99999,2020-07-24,2020,07,24,80.6,11,58.2,11,9999.9,0,999.9,0,6.2,11,5.3,11,25.1,40.0,87.8,*,69.8,*,99.99,,999.9,1,0,1,1,0,10110
160595,99999,2020-06-17,2020,06,17,67.3,11,58.0,11,9999.9,0,999.9,0,6.2,11,3,11,8,999.9,71.6,*,60.8,*,99.99,,999.9,1,0,1,1,0,10110
477473,99999,2020-12-16,2020,12,16,31.5,11,30.4,11,9999.9,0,999.9,0,1.1,11,6.4,11,9.9,999.9,32.0,*,30.2,*,99.99,,999.9,1,1,0,1,0,11010
654670,99999,2020-11-19,2020,11,19,80.7,11,76.4,11,1010.4,6,999.9,0,5.4,11,3,11,7,999.9,87.8,*,75.2,*,0.0,G,999.9,1,0,1,1,0,10110
785500,99999,2020-06-10,2020,06,10,85.2,11,73.6,11,9999.9,0,999.9,0,10.0,11,5.1,11,7,999.9,86.0,*,82.4,*,0.0,I,999.9,1,1,1,1,1,1
100465,99999,2020-03-12,2020,03,12,45.7,11,9999.9,0,9999.9,0,999.9,0,6.2,11,24.1,11,31.1,49.9,50.0,*,42.8,*,99.99,,999.9,1,1,1,0,0,11100
103480,99999,2020-06-13,2020,06,13,74.2,11,63.7,11,9999.9,0,999.9,0,5.8,11,6.5,11,11.1,15.0,82.4,*,66.2,*,99.99,,999.9,1,0,1,1,0,10110
145370,99999,2020-03-26,2020,03,26,35.4,11,30.0,11,1018.2,11,998.5,11,6.2,11,0,8,999.9,999.9,37.2,*,31.6,,0.06,G,999.9,1,1,1,0,0,11100
409450,99999,2020-12-08,2020,12,08,33.8,11,24.6,11,1015.6,11,747.0,11,14.8,11,4.5,10,9.7,999.9,39.4,*,27.9,*,0.83,G,999.9,1,1,1,0,0,11100
841230,99999,2020-07-05,2020,07,05,54.6,12,46.1,12,9999.9,0,999.9,0,7.3,12,5.6,11,9.9,999.9,62.6,*,45.0,,0.08,G,999.9,1,0,1,1,0,10110
164700,99999,2020-03-26,2020,03,26,48.5,12,37.8,12,9999.9,0,999.9,0,5.7,12,18,12,22.9,38.1,53.6,*,42.8,*,99.99,,999.9,1,0,1,1,0,10110
330080,99999,2020-05-27,2020,05,27,60.2,12,46.8,12,9999.9,0,999.9,0,8.6,12,8.4,10,13.6,19.4,70.0,,48.2,*,0.04,E,999.9,1,0,1,1,0,10110
643800,99999,2020-04-19,2020,04,19,69.1,12,62.9,11,9999.9,0,845.8,4,6.1,12,1.3,9,8,999.9,80.6,,62.6,,0.51,G,999.9,1,0,0,1,1,10011
476742,99999,2020-02-03,2020,02,03,41.6,12,36.5,12,9999.9,0,999.9,0,4.5,12,11.3,12,18.1,32.1,44.6,*,33.8,*,99.99,,999.9,1,1,1,1,0,11110
035573,99999,2020-02-10,2020,02,10,42.2,12,35.2,12,9999.9,0,999.9,0,6.1,12,20.5,12,28,38.1,46.4,*,37.4,*,99.99,,999.9,1,0,1,1,0,10110
476742,99999,2020-12-16,2020,12,16,31.0,12,27.8,12,9999.9,0,999.9,0,2.2,12,6.5,12,12,24.1,32.0,*,30.2,*,99.99,,999.9,1,1,0,1,0,11010
838420,99999,2020-12-17,2020,12,17,67.6,12,65.3,11,9999.9,0,999.9,0,5.6,12,4.8,10,11.1,22.0,73.4,*,9999.9,,0.55,G,999.9,1,1,0,1,0,11010
036333,99999,2020-08-12,2020,08,12,85.4,12,64.5,12,9999.9,0,999.9,0,5.5,12,4.5,12,15,36.9,95.0,*,69.8,*,99.99,,999.9,1,0,1,1,0,10110
787190,99999,2020-01-30,2020,01,30,68.0,12,56.6,12,1012.0,5,835.5,5,7.0,12,3.2,12,9.9,999.9,79.0,,48.2,,0.0,G,999.9,1,1,1,1,1,1
407805,99999,2020-04-09,2020,04,09,59.9,12,51.4,12,1007.9,7,881.8,7,6.2,12,4.8,12,12,999.9,68.0,,50.7,,0.0,G,999.9,1,0,1,1,0,10110
476742,99999,2020-03-20,2020,03,20,45.7,12,35.8,12,9999.9,0,999.9,0,6.2,12,11.5,12,15.9,28.0,50.0,*,39.2,*,99.99,,999.9,1,1,0,1,0,11010
783841,99999,2020-10-29,2020,10,29,85.3,12,77.3,12,9999.9,0,999.9,0,7.2,12,5.8,12,9.9,999.9,88.3,,73.6,,0.16,G,999.9,1,0,0,1,1,10011
786475,99999,2020-10-15,2020,10,15,62.7,12,53.6,12,9999.9,0,999.9,0,6.2,12,3,12,12,999.9,69.8,*,53.6,*,99.99,,999.9,1,1,0,1,0,11010
645700,99999,2020-11-18,2020,11,18,78.4,12,74.0,12,1008.3,8,958.8,8,6.2,12,3.3,12,5.1,999.9,87.3,,72.9,,99.99,,999.9,1,0,0,1,1,10011
714724,99999,2020-04-30,2020,04,30,47.6,12,40.7,12,1013.7,12,999.9,0,15.0,12,4.3,12,7,999.9,51.8,*,37.4,*,99.99,,999.9,1,0,1,0,0,10100
161100,99999,2020-08-04,2020,08,04,73.4,13,66.8,13,9999.9,0,999.9,0,6.2,13,999.9,0,999.9,999.9,78.1,,63.3,,0.75,F,999.9,1,0,1,1,0,10110
164530,99999,2020-03-27,2020,03,27,52.2,13,48.3,13,9999.9,0,999.9,0,5.5,13,5.7,13,15.9,999.9,56.8,,47.8,,0.75,F,999.9,1,0,1,1,0,10110
164800,99999,2020-09-07,2020,09,07,80.3,13,73.8,13,9999.9,0,999.9,0,6.2,13,4.2,13,8,999.9,85.6,,75.2,*,0.02,E,999.9,1,0,1,1,0,10110
766850,99999,2020-06-10,2020,06,10,71.8,13,44.7,13,9999.9,0,999.9,0,8.9,13,6.8,13,24.1,29.9,82.4,*,50.0,*,0.79,A,999.9,1,1,0,1,0,11010
164500,99999,2020-09-23,2020,09,23,73.1,13,61.8,13,9999.9,0,999.9,0,6.2,13,3.4,13,7,19.0,78.8,*,60.8,*,0.48,F,999.9,1,0,1,1,0,10110
170460,99999,2020-07-05,2020,07,05,65.4,13,50.7,13,9999.9,0,817.5,13,11.5,13,2.5,13,11.1,999.9,77.0,,45.7,,0.35,F,999.9,1,1,0,1,0,11010
161380,99999,2020-07-11,2020,07,11,82.0,13,70.4,13,9999.9,0,999.9,0,5.7,13,999.9,0,999.9,999.9,92.8,,66.2,*,1.34,F,999.9,1,0,1,1,0,10110
407805,99999,2020-05-06,2020,05,06,63.1,13,50.7,13,1008.1,8,883.0,7,5.0,13,11.4,12,25.1,34.0,72.0,,55.4,*,0.09,G,999.9,1,0,1,1,0,10110
162340,99999,2020-12-02,2020,12,02,49.6,13,46.0,13,9999.9,0,999.9,0,4.5,13,6,13,15.9,999.9,55.0,,45.7,*,1.38,F,999.9,1,0,1,0,0,10100
014030,99999,2020-11-19,2020,11,19,41.4,13,33.0,13,1006.7,13,999.8,13,999.9,0,34.3,13,48.2,66.2,48.0,,36.0,*,0.27,A,999.9,1,0,1,0,0,10100
787670,99999,2020-10-12,2020,10,12,79.8,13,73.9,13,1010.5,4,10.0,4,6.5,13,3.5,13,6,999.9,88.9,,74.3,,0.08,E,999.9,1,0,0,0,1,10001
407805,99999,2020-01-22,2020,01,22,36.8,13,35.0,13,1017.2,7,884.5,7,4.6,13,4.9,12,8,999.9,41.0,,32.5,*,0.01,G,999.9,1,1,0,1,0,11010
840060,99999,2020-12-11,2020,12,11,72.2,13,67.9,13,9999.9,0,999.9,0,4.7,13,3.4,13,7,999.9,78.8,*,64.9,,1.06,G,999.9,1,0,1,1,0,10110
788625,99999,2020-10-03,2020,10,03,81.3,13,75.3,13,9999.9,0,999.9,0,6.2,13,8.9,13,12,999.9,84.2,*,77.0,*,0.0,I,999.9,1,1,1,1,1,1
160840,99999,2020-07-24,2020,07,24,67.7,13,64.4,13,9999.9,0,999.9,0,5.8,13,5.1,13,11.1,999.9,75.2,*,60.8,*,0.2,F,999.9,1,0,1,1,0,10110
